# 20150504-105657.csv [generated by /home/warreee/attenload/adsparse-wave.pl]
# scope data:
# Ch1 V/DIV  : 1 V ( 1V )
# Ch1 Voffset: -400e-3 V ( -400mV ) [-10]
# Ch2 V/DIV  : 1 V ( 1V )
# Ch2 Voffset: -480e-3 V ( -480mV ) [-12]
# Timebase (time/DIV)  : 1e-3 s ( 1ms )
#  { screen range 18*(t/DIV)= 18ms }
# Sampling rate (scope Acquire menu,2CH RealTime): 500e3 Hz [Sa/s] ( 500kHz )
#  {eqv.period: 2us range: 32ms }
# Sampling interval (scope USB FlashDrive .CSV)  : 2.0000002e-6 s ( 2.0000002us )
#  {eqv.freq: 499.999950000005kHz range: 32.0000032ms }
# Sampling interval (screen_range/num_samples)   : 1.125e-6 s ( 1.125us )
#  {eqv.freq: 888.888888888889kHz }
# Time Ranges 32ms > 18ms: assume resample +recalc;
#  { final timestep: 2e-6 / 2us {eqv.freq: 500kHz range 32ms }}
# Oversample factor: 1.0 ( -- 1.777778 1 0.777777777777778 )
# Time offset: 5.40000009536743e-3 s ( 5.40000009536743ms )
# Single Btn: 0 (Off); Run/Stop Btn: 1 (Run[G])
# Trigger: status= 3 (Trig'd); mode change= 0 (TrigModeSettled)
# Real volt ranges: ch1 (-400e-3,0) ; ch2 (-240e-3,3.56)
# Real voltsteps: ch1 40e-3 ; ch2 40e-3
# Number of samples in data: 16000 (ch1: 16000 ; ch2: 16000)
#ssf V/DIV1 1V V/DIV2 1V T/DIV1 1ms T/DIV2 1ms Toffs 5.4ms
#ssf CH1: probe 2:10X couple 0:DC BWL 0 INV 0 Filt 0 FiltType 0:low-pass
#ssf CH2: probe 2:10X couple 0:DC BWL 0 INV 0 Filt 0 FiltType 0:low-pass
#ssf Trigger: level 800mV mode 0:Auto SRC 1:CH2 Type 0:Edge Couple 0:DC Holdoff 100ns
#ssf          EdgeSlope 0:Up PulseWhen 0:P<
#ssf          VidPol: 1:Down VidSync: 0:AllLines VidStd 1:NTSC
#ssf          SlopeVertical 0:Top SlopeWhen: 1:R< SlopeTime: 1ms
# ------------------------
# (sample index), (ch1 raw uint), (ch2 raw uint), (time [s]), (ch1 [V]), (ch2 [V])
# ------------------------
154,109,116,0.000308,-360e-3,0
155,109,116,0.00031,-360e-3,0
156,109,117,0.000312,-360e-3,40e-3
157,109,116,0.000314,-360e-3,0
158,109,116,0.000316,-360e-3,0
159,109,116,0.000318,-360e-3,0
160,109,117,0.00032,-360e-3,40e-3
161,109,117,0.000322,-360e-3,40e-3
162,109,116,0.000324,-360e-3,0
163,109,116,0.000326,-360e-3,0
164,109,117,0.000328,-360e-3,40e-3
165,109,116,0.00033,-360e-3,0
166,109,116,0.000332,-360e-3,0
167,109,116,0.000334,-360e-3,0
168,109,116,0.000336,-360e-3,0
169,109,116,0.000338,-360e-3,0
170,109,116,0.00034,-360e-3,0
171,109,116,0.000342,-360e-3,0
172,109,116,0.000344,-360e-3,0
173,109,116,0.000346,-360e-3,0
174,109,117,0.000348,-360e-3,40e-3
175,109,117,0.00035,-360e-3,40e-3
176,109,116,0.000352,-360e-3,0
177,109,117,0.000354,-360e-3,40e-3
178,109,116,0.000356,-360e-3,0
179,109,116,0.000358,-360e-3,0
180,109,116,0.00036,-360e-3,0
181,109,116,0.000362,-360e-3,0
182,109,117,0.000364,-360e-3,40e-3
183,109,116,0.000366,-360e-3,0
184,109,116,0.000368,-360e-3,0
185,109,117,0.00037,-360e-3,40e-3
186,109,116,0.000372,-360e-3,0
187,109,116,0.000374,-360e-3,0
188,109,117,0.000376,-360e-3,40e-3
189,109,116,0.000378,-360e-3,0
190,109,116,0.00038,-360e-3,0
191,109,117,0.000382,-360e-3,40e-3
192,109,116,0.000384,-360e-3,0
193,109,117,0.000386,-360e-3,40e-3
194,109,117,0.000388,-360e-3,40e-3
195,109,116,0.00039,-360e-3,0
196,109,116,0.000392,-360e-3,0
197,109,116,0.000394,-360e-3,0
198,109,116,0.000396,-360e-3,0
199,109,117,0.000398,-360e-3,40e-3
200,109,117,0.0004,-360e-3,40e-3
201,109,116,0.000402,-360e-3,0
202,109,117,0.000404,-360e-3,40e-3
203,109,116,0.000406,-360e-3,0
204,109,117,0.000408,-360e-3,40e-3
205,109,116,0.00041,-360e-3,0
206,109,117,0.000412,-360e-3,40e-3
207,109,117,0.000414,-360e-3,40e-3
208,109,116,0.000416,-360e-3,0
209,109,116,0.000418,-360e-3,0
210,109,116,0.00042,-360e-3,0
211,109,117,0.000422,-360e-3,40e-3
212,109,116,0.000424,-360e-3,0
