# 20150421-173126.csv [generated by /home/warreee/attenload/adsparse-wave.pl]
# scope data:
# Ch1 V/DIV  : 1 V ( 1V )
# Ch1 Voffset: -400e-3 V ( -400mV ) [-10]
# Ch2 V/DIV  : 1 V ( 1V )
# Ch2 Voffset: -480e-3 V ( -480mV ) [-12]
# Timebase (time/DIV)  : 5e-3 s ( 5ms )
#  { screen range 18*(t/DIV)= 90ms }
# Sampling rate (scope Acquire menu,2CH RealTime): 125e3 Hz [Sa/s] ( 125kHz )
#  {eqv.period: 8us range: 128ms }
# Sampling interval (scope USB FlashDrive .CSV)  : 8e-6 s ( 8us )
#  {eqv.freq: 125kHz range: 128ms }
# Sampling interval (screen_range/num_samples)   : 5.625e-6 s ( 5.625us )
#  {eqv.freq: 177.777777777778kHz }
# Time Ranges 128ms > 90ms: assume resample +recalc;
#  { final timestep: 8e-6 / 8us {eqv.freq: 125kHz range 128ms }}
# Oversample factor: 1.0 ( -- 1.422222 1 0.422222222222222 )
# Time offset: 0 s ( 0s )
# Single Btn: 0 (Off); Run/Stop Btn: 1 (Run[G])
# Trigger: status= 3 (Trig'd); mode change= 0 (TrigModeSettled)
# Real volt ranges: ch1 (-400e-3,0) ; ch2 (-240e-3,3.56)
# Real voltsteps: ch1 40e-3 ; ch2 40e-3
# Number of samples in data: 16000 (ch1: 16000 ; ch2: 16000)
#ssf V/DIV1 1V V/DIV2 1V T/DIV1 5ms T/DIV2 5ms Toffs 0s
#ssf CH1: probe 2:10X couple 0:DC BWL 0 INV 0 Filt 0 FiltType 0:low-pass
#ssf CH2: probe 2:10X couple 0:DC BWL 0 INV 0 Filt 0 FiltType 0:low-pass
#ssf Trigger: level 640mV mode 0:Auto SRC 1:CH2 Type 0:Edge Couple 0:DC Holdoff 100ns
#ssf          EdgeSlope 0:Up PulseWhen 0:P<
#ssf          VidPol: 1:Down VidSync: 0:AllLines VidStd 1:NTSC
#ssf          SlopeVertical 0:Top SlopeWhen: 1:R< SlopeTime: 1ms
# ------------------------
# (sample index), (ch1 raw uint), (ch2 raw uint), (time [s]), (ch1 [V]), (ch2 [V])
# ------------------------
162,113,117,0.001296,-200e-3,40e-3
163,112,116,0.001304,-240e-3,0
164,112,116,0.001312,-240e-3,0
165,112,116,0.00132,-240e-3,0
166,112,116,0.001328,-240e-3,0
167,112,116,0.001336,-240e-3,0
168,112,116,0.001344,-240e-3,0
169,113,116,0.001352,-200e-3,0
170,113,116,0.00136,-200e-3,0
171,112,116,0.001368,-240e-3,0
172,112,116,0.001376,-240e-3,0
173,112,116,0.001384,-240e-3,0
174,112,116,0.001392,-240e-3,0
175,113,116,0.0014,-200e-3,0
176,112,116,0.001408,-240e-3,0
177,113,116,0.001416,-200e-3,0
178,112,116,0.001424,-240e-3,0
179,112,116,0.001432,-240e-3,0
180,112,116,0.00144,-240e-3,0
181,112,116,0.001448,-240e-3,0
182,112,116,0.001456,-240e-3,0
183,112,116,0.001464,-240e-3,0
184,112,116,0.001472,-240e-3,0
185,113,116,0.00148,-200e-3,0
186,113,116,0.001488,-200e-3,0
187,113,116,0.001496,-200e-3,0
188,112,116,0.001504,-240e-3,0
189,113,116,0.001512,-200e-3,0
190,112,116,0.00152,-240e-3,0
191,112,116,0.001528,-240e-3,0
192,112,116,0.001536,-240e-3,0
193,112,116,0.001544,-240e-3,0
194,112,116,0.001552,-240e-3,0
195,112,116,0.00156,-240e-3,0
196,112,116,0.001568,-240e-3,0
197,112,116,0.001576,-240e-3,0
198,112,116,0.001584,-240e-3,0
199,112,116,0.001592,-240e-3,0
200,112,116,0.0016,-240e-3,0
201,112,116,0.001608,-240e-3,0
202,112,116,0.001616,-240e-3,0
203,112,116,0.001624,-240e-3,0
204,112,116,0.001632,-240e-3,0
205,112,116,0.00164,-240e-3,0
206,112,116,0.001648,-240e-3,0
207,112,116,0.001656,-240e-3,0
208,112,116,0.001664,-240e-3,0
209,112,116,0.001672,-240e-3,0
210,112,116,0.00168,-240e-3,0
211,112,116,0.001688,-240e-3,0
212,112,116,0.001696,-240e-3,0
213,112,116,0.001704,-240e-3,0
214,112,116,0.001712,-240e-3,0
215,112,116,0.00172,-240e-3,0
216,112,116,0.001728,-240e-3,0
217,112,116,0.001736,-240e-3,0
