Record Length,16384
Sample Interval,CH1:0.0000400000031 CH2:0.0000400000031
Vertical Units,CH1:V CH2:V,,
Vertical Scale,CH1:1.00 CH2:1.00,,
Vertical Offset,CH1:-1.56000 CH2:-2.12000,,
Horizontal Units,s,,
Horizontal Scale,0.0500000000,,
Model Number,ADS1102C,,
Serial Number,ADS00003120139,,
Software Version,3.01.01.31R21,,

Source,CH1,CH2
Second,Volt,Volt
-0.31528003125,-0.36000,0.04000
-0.31524003125,-0.36000,0.04000
-0.31520000000,-0.32000,0.04000
-0.31516000000,-0.36000,0.04000
-0.31512000000,-0.36000,0.08000
-0.31508003125,-0.36000,0.08000
-0.31504003125,-0.36000,0.04000
-0.31500000000,-0.32000,0.08000
-0.31496000000,-0.32000,0.08000
-0.31492000000,-0.32000,0.04000
-0.31488000000,-0.32000,0.04000
-0.31484003125,-0.36000,0.08000
-0.31480003125,-0.36000,0.04000
-0.31476000000,-0.32000,0.04000
-0.31472000000,-0.36000,0.04000
-0.31468000000,-0.36000,0.08000
-0.31464000000,-0.36000,0.04000
-0.31460003125,-0.36000,0.04000
-0.31456000000,-0.36000,0.04000
-0.31452000000,-0.36000,0.04000
-0.31448000000,-0.32000,0.04000
-0.31444000000,-0.36000,0.04000
-0.31440003125,-0.36000,0.04000
-0.31436003125,-0.32000,0.04000
-0.31432000000,-0.32000,0.08000
-0.31428000000,-0.32000,0.04000
-0.31424000000,-0.36000,0.08000
-0.31420000000,-0.32000,0.04000
-0.31416003125,-0.36000,0.04000
-0.31412003125,-0.36000,0.04000
-0.31408000000,-0.36000,0.08000
-0.31404000000,-0.32000,0.04000
-0.31400000000,-0.36000,0.04000
-0.31396003125,-0.36000,0.08000
-0.31392003125,-0.32000,0.04000
-0.31388000000,-0.36000,0.04000
-0.31384000000,-0.36000,0.08000
-0.31380000000,-0.36000,0.04000
-0.31376000000,-0.36000,0.04000
-0.31372003125,-0.32000,0.08000
-0.31368000000,-0.36000,0.04000
-0.31364000000,-0.32000,0.08000
-0.31360000000,-0.32000,0.04000
-0.31356000000,-0.32000,0.04000
-0.31352000000,-0.36000,0.04000
-0.31348003125,-0.32000,0.04000
-0.31344000000,-0.32000,0.08000
-0.31340000000,-0.32000,0.04000
-0.31336000000,-0.36000,0.08000
-0.31332000000,-0.32000,0.08000
-0.31328003125,-0.32000,0.04000
-0.31324000000,-0.32000,0.04000
-0.31320000000,-0.32000,0.08000
-0.31316000000,-0.36000,0.04000
-0.31312000000,-0.32000,0.08000
-0.31308000000,-0.36000,0.08000
-0.31304003125,-0.36000,0.04000
-0.31300000000,-0.32000,0.04000
-0.31296000000,-0.36000,0.08000
-0.31292000000,-0.36000,0.04000
-0.31288000000,-0.36000,0.08000
-0.31284000000,-0.32000,0.04000
-0.31280003125,-0.36000,0.08000
-0.31276000000,-0.32000,0.04000
-0.31272000000,-0.36000,0.04000
-0.31268000000,-0.32000,0.04000
-0.31264000000,-0.36000,0.08000
-0.31260003125,-0.36000,0.04000
-0.31256000000,-0.36000,0.08000
-0.31252000000,-0.36000,0.04000
-0.31248000000,-0.36000,0.04000
-0.31244000000,-0.32000,0.04000
-0.31240000000,-0.32000,0.08000
-0.31236003125,-0.36000,0.08000
-0.31232000000,-0.36000,0.08000
-0.31228000000,-0.36000,0.08000
-0.31224000000,-0.32000,0.04000
-0.31220000000,-0.36000,0.04000
-0.31216000000,-0.36000,0.08000
-0.31212003125,-0.32000,0.08000
-0.31208000000,-0.32000,0.08000
-0.31204000000,-0.32000,0.08000
-0.31200000000,-0.32000,0.04000
-0.31196000000,-0.32000,0.04000
-0.31192003125,-0.36000,0.04000
-0.31188000000,-0.36000,0.08000
-0.31184000000,-0.36000,0.04000
-0.31180000000,-0.32000,0.04000
-0.31176000000,-0.36000,0.04000
-0.31172000000,-0.32000,0.08000
-0.31168000000,-0.36000,0.04000
-0.31164000000,-0.32000,0.08000
-0.31160000000,-0.36000,0.08000
-0.31156000000,-0.32000,0.08000
-0.31152000000,-0.32000,0.08000
-0.31148000000,-0.36000,0.04000
-0.31144000000,-0.36000,0.04000
-0.31140000000,-0.36000,0.04000
-0.31136000000,-0.36000,0.04000
-0.31132000000,-0.36000,0.08000
-0.31128000000,-0.36000,0.04000
-0.31124003125,-0.36000,0.04000
-0.31120000000,-0.36000,0.04000
-0.31116000000,-0.36000,0.04000
-0.31112000000,-0.32000,0.08000
-0.31108000000,-0.36000,0.04000
-0.31104000000,-0.36000,0.08000
-0.31100000000,-0.36000,0.08000
-0.31096000000,-0.36000,0.04000
-0.31092000000,-0.32000,0.08000
-0.31088000000,-0.36000,0.08000
-0.31084000000,-0.36000,0.04000
-0.31080003125,-0.36000,0.04000
-0.31076000000,-0.36000,0.04000
-0.31072000000,-0.36000,0.08000
-0.31068000000,-0.36000,0.04000
-0.31064000000,-0.36000,0.04000
-0.31060000000,-0.32000,0.04000
-0.31056000000,-0.36000,0.04000
-0.31052000000,-0.36000,0.08000
-0.31048000000,-0.36000,0.08000
-0.31044000000,-0.36000,0.04000
-0.31040000000,-0.36000,0.08000
-0.31036000000,-0.36000,0.08000
-0.31032000000,-0.36000,0.04000
-0.31028000000,-0.32000,0.04000
-0.31024000000,-0.36000,0.04000
-0.31020000000,-0.36000,0.04000
-0.31016000000,-0.36000,0.04000
-0.31012003125,-0.36000,0.04000
-0.31008000000,-0.36000,0.04000
-0.31004000000,-0.36000,0.04000
-0.31000000000,-0.36000,0.04000
-0.30996003125,-0.36000,0.08000
-0.30992003125,-0.36000,0.04000
-0.30988003125,-0.36000,0.08000
-0.30984003125,-0.32000,0.04000
-0.30980003125,-0.36000,0.08000
-0.30976003125,-0.36000,0.04000
-0.30972003125,-0.32000,0.08000
-0.30968000000,-0.36000,0.08000
-0.30964003125,-0.32000,0.04000
-0.30960003125,-0.36000,0.04000
-0.30956003125,-0.36000,0.04000
-0.30952003125,-0.36000,0.08000
-0.30948003125,-0.36000,0.08000
-0.30944003125,-0.36000,0.04000
-0.30940003125,-0.36000,0.08000
-0.30936003125,-0.36000,0.04000
-0.30932003125,-0.36000,0.08000
-0.30928003125,-0.32000,0.04000
-0.30924003125,-0.36000,0.08000
-0.30920003125,-0.32000,0.04000
-0.30916003125,-0.36000,0.08000
-0.30912003125,-0.32000,0.08000
-0.30908003125,-0.32000,0.08000
-0.30904003125,-0.36000,0.04000
-0.30900000000,-0.36000,0.08000
-0.30896003125,-0.36000,0.04000
-0.30892003125,-0.36000,0.04000
-0.30888003125,-0.32000,0.08000
-0.30884003125,-0.36000,0.08000
-0.30880003125,-0.36000,0.08000
-0.30876003125,-0.36000,0.08000
-0.30872003125,-0.32000,0.04000
-0.30868003125,-0.32000,0.08000
-0.30864003125,-0.36000,0.04000
-0.30860003125,-0.36000,0.04000
-0.30856000000,-0.32000,0.08000
-0.30852003125,-0.36000,0.04000
-0.30848003125,-0.32000,0.04000
-0.30844003125,-0.32000,0.08000
-0.30840003125,-0.36000,0.08000
-0.30836003125,-0.32000,0.08000
-0.30832003125,-0.36000,0.08000
-0.30828003125,-0.36000,0.08000
-0.30824003125,-0.36000,0.04000
-0.30820003125,-0.36000,0.08000
-0.30816003125,-0.36000,0.08000
-0.30812003125,-0.32000,0.08000
-0.30808003125,-0.32000,0.04000
-0.30804003125,-0.36000,0.08000
-0.30800003125,-0.36000,0.04000
-0.30796003125,-0.36000,0.04000
-0.30792003125,-0.36000,0.08000
-0.30788000000,-0.36000,0.04000
-0.30784003125,-0.36000,0.04000
-0.30780003125,-0.36000,0.04000
-0.30776003125,-0.36000,0.08000
-0.30772003125,-0.36000,0.04000
-0.30768000000,-0.36000,0.08000
-0.30764003125,-0.36000,0.04000
-0.30760003125,-0.32000,0.04000
-0.30756003125,-0.36000,0.04000
-0.30752003125,-0.36000,0.04000
-0.30748003125,-0.36000,0.08000
-0.30744000000,-0.36000,0.04000
-0.30740003125,-0.36000,0.04000
-0.30736003125,-0.36000,0.08000
-0.30732003125,-0.36000,0.08000
-0.30728003125,-0.36000,0.08000
-0.30724000000,-0.32000,0.08000
-0.30720000000,-0.36000,0.04000
-0.30716003125,-0.36000,0.08000
-0.30712003125,-0.32000,0.04000
-0.30708003125,-0.36000,0.08000
-0.30704003125,-0.36000,0.04000
-0.30700000000,-0.36000,0.08000
-0.30696003125,-0.36000,0.04000
-0.30692003125,-0.32000,0.04000
-0.30688003125,-0.36000,0.04000
-0.30684003125,-0.32000,0.04000
-0.30680003125,-0.36000,0.08000
-0.30676000000,-0.36000,0.08000
-0.30672003125,-0.36000,0.04000
-0.30668003125,-0.32000,0.08000
-0.30664003125,-0.32000,0.04000
-0.30660003125,-0.36000,0.04000
-0.30656000000,-0.36000,0.08000
-0.30652000000,-0.32000,0.08000
-0.30648003125,-0.36000,0.08000
-0.30644003125,-0.36000,0.08000
-0.30640003125,-0.36000,0.08000
-0.30636003125,-0.36000,0.04000
-0.30632000000,-0.36000,0.04000
-0.30628003125,-0.36000,0.08000
-0.30624003125,-0.36000,0.04000
-0.30620003125,-0.36000,0.04000
-0.30616003125,-0.36000,0.08000
-0.30612003125,-0.32000,0.04000
-0.30608000000,-0.36000,0.08000
-0.30604003125,-0.36000,0.08000
-0.30600003125,-0.36000,0.08000
-0.30596003125,-0.36000,0.08000
-0.30592003125,-0.36000,0.04000
-0.30588000000,-0.32000,0.04000
-0.30584000000,-0.36000,0.08000
-0.30580003125,-0.36000,0.04000
-0.30576003125,-0.36000,0.04000
-0.30572003125,-0.36000,0.04000
-0.30568000000,-0.36000,0.04000
-0.30564000000,-0.36000,0.04000
-0.30560003125,-0.36000,0.04000
-0.30556003125,-0.36000,0.04000
-0.30552003125,-0.36000,0.04000
-0.30548003125,-0.32000,0.04000
-0.30544000000,-0.36000,0.08000
-0.30540000000,-0.36000,0.08000
-0.30536003125,-0.32000,0.04000
-0.30532003125,-0.36000,0.04000
-0.30528003125,-0.36000,0.04000
-0.30524003125,-0.32000,0.04000
-0.30520000000,-0.36000,0.04000
-0.30516003125,-0.36000,0.04000
-0.30512003125,-0.36000,0.04000
-0.30508003125,-0.32000,0.08000
-0.30504003125,-0.36000,0.08000
-0.30500000000,-0.36000,0.08000
-0.30496000000,-0.36000,0.08000
-0.30492003125,-0.32000,0.04000
-0.30488003125,-0.32000,0.04000
-0.30484003125,-0.36000,0.04000
-0.30480003125,-0.36000,0.04000
-0.30476000000,-0.36000,0.04000
-0.30472000000,-0.36000,0.08000
-0.30468003125,-0.32000,0.08000
-0.30464003125,-0.36000,0.04000
-0.30460003125,-0.32000,0.08000
-0.30456000000,-0.36000,0.04000
-0.30452000000,-0.36000,0.04000
-0.30448003125,-0.36000,0.08000
-0.30444003125,-0.36000,0.08000
-0.30440003125,-0.36000,0.04000
-0.30436003125,-0.36000,0.08000
-0.30432000000,-0.36000,0.08000
-0.30428000000,-0.36000,0.04000
-0.30424003125,-0.36000,0.04000
-0.30420003125,-0.32000,0.08000
-0.30416003125,-0.32000,0.08000
-0.30412003125,-0.36000,0.04000
-0.30408000000,-0.32000,0.08000
-0.30404000000,-0.36000,0.08000
-0.30400003125,-0.32000,0.04000
-0.30396003125,-0.36000,0.04000
-0.30392003125,-0.36000,0.08000
-0.30388000000,-0.32000,0.08000
-0.30384000000,-0.36000,0.04000
-0.30380003125,-0.32000,0.08000
-0.30376003125,-0.36000,0.04000
-0.30372003125,-0.36000,0.04000
-0.30368000000,-0.36000,0.08000
-0.30364000000,-0.36000,0.04000
-0.30360000000,-0.36000,0.08000
-0.30356003125,-0.36000,0.08000
-0.30352003125,-0.36000,0.04000
-0.30348003125,-0.32000,0.08000
-0.30344000000,-0.36000,0.04000
-0.30340000000,-0.36000,0.04000
-0.30336000000,-0.36000,0.04000
-0.30332003125,-0.36000,0.04000
-0.30328003125,-0.32000,0.08000
-0.30324000000,-0.36000,0.08000
-0.30320000000,-0.32000,0.04000
-0.30316000000,-0.36000,0.04000
-0.30312003125,-0.32000,0.04000
-0.30308003125,-0.36000,0.08000
-0.30304003125,-0.36000,0.04000
-0.30300000000,-0.36000,0.08000
-0.30296000000,-0.36000,0.04000
-0.30292000000,-0.32000,0.04000
-0.30288003125,-0.32000,0.04000
-0.30284003125,-0.32000,0.08000
-0.30280003125,-0.36000,0.04000
-0.30276000000,-0.36000,0.04000
-0.30272000000,-0.36000,0.04000
-0.30268000000,-0.36000,0.04000
-0.30264003125,-0.36000,0.08000
-0.30260003125,-0.36000,0.08000
-0.30256000000,-0.36000,0.08000
-0.30252000000,-0.36000,0.08000
-0.30248000000,-0.36000,0.04000
-0.30244003125,-0.32000,0.04000
-0.30240003125,-0.36000,0.08000
-0.30236003125,-0.36000,0.04000
-0.30232000000,-0.32000,0.08000
-0.30228000000,-0.36000,0.04000
-0.30224000000,-0.32000,0.04000
-0.30220003125,-0.36000,0.08000
-0.30216003125,-0.32000,0.04000
-0.30212003125,-0.36000,0.08000
-0.30208000000,-0.36000,0.08000
-0.30204000000,-0.36000,0.08000
-0.30200003125,-0.32000,0.04000
-0.30196003125,-0.36000,0.08000
-0.30192003125,-0.32000,0.08000
-0.30188000000,-0.32000,0.08000
-0.30184000000,-0.36000,0.04000
-0.30180000000,-0.36000,0.04000
-0.30176003125,-0.36000,0.08000
-0.30172003125,-0.36000,0.08000
-0.30168000000,-0.32000,0.08000
-0.30164000000,-0.36000,0.08000
-0.30160000000,-0.32000,0.08000
-0.30156000000,-0.36000,0.04000
-0.30152003125,-0.36000,0.08000
-0.30148003125,-0.36000,0.08000
-0.30144000000,-0.36000,0.08000
-0.30140000000,-0.32000,0.08000
-0.30136000000,-0.36000,0.08000
-0.30132003125,-0.36000,0.04000
-0.30128003125,-0.36000,0.04000
-0.30124003125,-0.36000,0.08000
-0.30120000000,-0.36000,0.04000
-0.30116000000,-0.36000,0.08000
-0.30112000000,-0.36000,0.08000
-0.30108003125,-0.36000,0.08000
-0.30104003125,-0.36000,0.08000
-0.30100000000,-0.36000,0.08000
-0.30096000000,-0.36000,0.04000
-0.30092000000,-0.36000,0.08000
-0.30088000000,-0.36000,0.08000
-0.30084003125,-0.32000,0.08000
-0.30080003125,-0.32000,0.04000
-0.30076000000,-0.36000,0.04000
-0.30072000000,-0.36000,0.04000
-0.30068000000,-0.36000,0.08000
-0.30064003125,-0.32000,0.08000
-0.30060003125,-0.36000,0.04000
-0.30056000000,-0.32000,0.08000
-0.30052000000,-0.36000,0.08000
-0.30048000000,-0.32000,0.04000
-0.30044000000,-0.36000,0.08000
-0.30040003125,-0.32000,0.04000
-0.30036003125,-0.36000,0.04000
-0.30032000000,-0.36000,0.08000
-0.30028000000,-0.32000,0.04000
-0.30024000000,-0.36000,0.08000
-0.30020000000,-0.36000,0.08000
-0.30016003125,-0.32000,0.08000
-0.30012003125,-0.36000,0.04000
-0.30008000000,-0.32000,0.08000
-0.30004000000,-0.32000,0.08000
-0.30000000000,-0.36000,0.08000
-0.29996003125,-0.32000,0.08000
-0.29992003125,-0.36000,0.04000
-0.29988000000,-0.32000,0.08000
-0.29984000000,-0.36000,0.08000
-0.29980000000,-0.36000,0.04000
-0.29976000000,-0.36000,0.04000
-0.29972003125,-0.36000,0.04000
-0.29968003125,-0.32000,0.08000
-0.29964000000,-0.36000,0.04000
